survey_id,site_code,location_type,survey_date,time_start,time_end,observer,wind_speed,wind_dir,air_temp,cloud_cover,survey_notes,human_activity_notes,wind,precipitation,disturbances,sight_obstruct,noise_level,site_condition,non_bird_species,additional_bird_observations
5160,T-13,ESCA,2012-04-22,08:18:00,08:33:00,JoDo,0.0,,21.0,,,,none,none,False,10.0,low,,,
5260,AC-16,ESCA,2012-04-23,07:58:00,08:13:00,ShHo,0.0,,21.0,,,,light,none,False,30.0,low,traffic,"lizard, desert cottontail rabbit",GIWO; EUST; RFLO; BTGN
5259,AA-17,ESCA,2012-04-23,06:50:00,07:05:00,ShHo,0.0,,21.0,,,,none,none,False,45.0,low,traffic on McKellips; start time approximate,,BHCO; CBTH; ROPI
5252,PN-1B,riparian,2012-04-25,07:29:00,07:44:00,ShHo,0.0,,21.0,,,,none,none,False,40.0,low,cloudy and cool; high water flow; many GTGRs and RWBLs flying with vocal males,rock squirrel,TUVU; PHAI; UFLI
5253,AE-23,ESCA,2012-04-25,09:24:00,09:39:00,ShHo,0.0,,21.0,,,,none,none,False,25.0,none,distant construction noise,"desert cottontail rabbit, ground squirrel, dog",BHCO; SAPH
5114,EN-7B,riparian,2012-04-27,07:44:00,07:59:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,,,
5250,AD-10,ESCA,2012-04-27,07:04:00,07:19:00,ShHo,0.0,,21.0,,,,light,none,False,20.0,none,quiet,desert cottontail rabbit,BTYW; ANHU; CBTH; CORA; LOSH; BTGN
5115,PN-7A,riparian,2012-04-27,08:31:00,08:46:00,KaLa,0.0,,21.0,,"SPTO, ABTO, GAQU, CBTH, CAWR",,light,none,False,50.0,low,no water flowing; pools,,SPTO; ABTO; GAQU; CBTH; CACW
5247,AF-12,ESCA,2012-04-27,09:34:00,09:49:00,ShHo,0.0,,21.0,,,,light,none,False,5.0,none,quiet,,CLSW; WWDO
5244,PN-2A,riparian,2012-04-27,08:28:00,08:43:00,ShHo,0.0,,21.0,,,,none,none,False,25.0,low,river gurgling,"cow, horse",BAEA; SPSA; RCKI; LBWO; MALL; EUST; BHCO; CLSW; BARS; GAQU; WWDO
5113,W-6,ESCA,2012-04-27,07:06:00,07:21:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5153,U-13,ESCA,2012-04-28,06:51:00,07:06:00,JoDo,0.0,,21.0,,,,light,none,False,0.0,low,,,
5154,EE-7C,riparian,2012-04-28,06:15:00,06:30:00,JoDo,0.0,,21.0,,,,none,none,False,0.0,high,,desert cottontail rabbit,
5151,PE-13A,riparian,2012-04-28,08:03:00,08:18:00,JoDo,0.0,,21.0,,cottontail; LEGO; large flock GAQU after count,,none,none,False,0.0,low,some yellow sweet clover near water hole,desert cottontail rabbit,LEGO; GAQU
5152,U-12,ESCA,2012-04-28,07:30:00,07:45:00,JoDo,0.0,,21.0,,,,none,none,False,0.0,low,,,
5156,G-15,ESCA,2012-04-29,07:27:00,07:42:00,JoDo,0.0,,21.0,,,,light,none,False,0.0,low,,ground squirrel,
5157,I-17,ESCA,2012-04-29,06:51:00,07:06:00,JoDo,0.0,,21.0,,,,light,none,False,0.0,low,,"jack rabbit, lizard",
5158,T-19,ESCA,2012-04-29,05:54:00,06:09:00,JoDo,0.0,,21.0,,,,none,none,False,0.0,low,,,
5251,X-8,ESCA,2012-04-29,08:56:00,09:11:00,ShHo,0.0,,21.0,,,,light,none,False,0.0,none,,,TUVU; ATFL; WWDO; LUWA; LARB
5249,U-8,ESCA,2012-04-29,06:58:00,07:13:00,ShHo,0.0,,21.0,,,,light,none,False,0.0,none,many GAQUs flushed from yards on approach to site,rock squirrel,NRWS; UNHU; ATFL
5155,M-16,ESCA,2012-04-29,08:14:00,08:29:00,JoDo,0.0,,21.0,,,,light,none,False,0.0,high,fenced- stood ~5m west of point,,
5267,V-16,ESCA,2012-04-30,07:15:00,07:30:00,ShHo,0.0,,21.0,,,,light,none,False,40.0,low,birded outside gate; traffic noise,"cat, rooster",INDO
5265,V-13,ESCA,2012-04-30,09:08:00,09:23:00,ShHo,0.0,,21.0,,,,none,none,False,30.0,none,quiet,,GTGR
5120,NDV-O,NDV,2012-04-30,07:50:00,08:05:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,,,
5266,V-14,ESCA,2012-04-30,08:07:00,08:22:00,ShHo,0.0,,21.0,,,,none,none,False,30.0,high,occasional traffic and aircraft noise,dog,
5121,AD-21,ESCA,2012-04-30,08:35:00,08:50:00,KaLa,0.0,,21.0,,,,light,none,True,0.0,high,haying,,
5122,AE-23,ESCA,2012-04-30,09:12:00,09:27:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,biting insects,,
5119,NDV-M,NDV,2012-04-30,07:28:00,07:43:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,,,
5118,NDV-X,NDV,2012-04-30,07:05:00,07:20:00,KaLa,0.0,,21.0,,"cat, dog",,light,none,False,10.0,low,,"cat, dog",
5116,NDV-C,NDV,2012-04-30,06:25:00,06:40:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,,,
5117,NDV-N,NDV,2012-04-30,06:46:00,07:01:00,KaLa,0.0,,21.0,,rabbit,,light,none,False,10.0,low,,rabbit,
5246,EE-7C,riparian,2012-05-02,06:20:00,06:35:00,ShHo,0.0,,21.0,,,,none,none,False,20.0,low,veg on site cleared from wash channed; constant traffic on Thunderbird,"rock squirrel, desert cottontail rabbit, dog",CLSW; HOSP; KILL
5248,U-12,ESCA,2012-05-02,09:14:00,09:29:00,ShHo,0.0,,21.0,,,,gusts,none,False,15.0,none,,dog,SAPH
5232,U-13,ESCA,2012-05-02,07:26:00,07:41:00,ShHo,0.0,,21.0,,,,light,none,False,30.0,none,quiet,,UFLI; SSHA; HOSP
5237,PE-13A,riparian,2012-05-02,08:21:00,08:36:00,ShHo,0.0,,21.0,,,,light,none,False,85.0,none,"tall cattails, no water in pond",,WCSP; BHCO; BTGN; LBWO; WAVI
5125,AA-17,ESCA,2012-05-03,09:06:00,09:21:00,KaLa,0.0,,21.0,,,,light,none,False,25.0,high,flies,,
5123,PN-1B,riparian,2012-05-03,07:44:00,07:59:00,KaLa,0.0,,21.0,,"VEFL, TUVU, GAQU",,none,none,False,25.0,low,water running high,,VEFL; TUVU; GAQU
5124,AC-16,ESCA,2012-05-03,08:21:00,08:36:00,KaLa,0.0,,21.0,,,,light,none,False,25.0,low,,,
5128,AF-12,ESCA,2012-05-04,07:21:00,07:36:00,KaLa,0.0,,21.0,,GRRR,,none,none,False,0.0,low,,,GRRO
5269,EE-6A,riparian,2012-05-04,06:15:00,06:30:00,ShHo,0.0,,21.0,,,,none,none,False,25.0,low,start time approx; standing water in channel; distant traffic noise,dog,WFIB; GREG
5268,T-11,ESCA,2012-05-04,08:54:00,09:09:00,ShHo,0.0,,21.0,,,,light,none,False,30.0,low,traffic,dog,
5245,R-12,ESCA,2012-05-04,07:55:00,08:10:00,ShHo,0.0,,21.0,,,,light,none,False,25.0,none,adjacent fields to NE recently irrigated,"dog, horse",CANG; SAPH; ABTO
5127,PN-2A,riparian,2012-05-04,08:07:00,08:22:00,KaLa,0.0,,21.0,,"VEFL, ECDO, GTGR, ATFL, NOMO",,light,none,False,15.0,low,,,VEFL; EUCD; GTGR; ATFL; NOMO
5126,AD-10,ESCA,2012-05-04,08:50:00,09:05:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,ocotillos and saguaros in bloom,,
5191,V-18,ESCA,2012-05-05,07:13:00,07:28:00,HeMa,0.0,,21.0,,"cottontail, rooster",,light,none,False,0.0,low,workers spraying herb/pesticide on plants west of site,"rooster, rabbit",
5193,Y-19,ESCA,2012-05-05,08:26:00,08:41:00,HeMa,0.0,,21.0,,"cat,dog",,none,none,True,10.0,low,,"cat, dog",
5192,EE-15A,riparian,2012-05-05,07:47:00,08:02:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5190,V-20,ESCA,2012-05-05,05:42:00,05:57:00,HeMa,0.0,,21.0,,,,none,none,False,0.0,low,ironwoods and saguaros in bloom,,
5129,EE-6A,riparian,2012-05-06,07:14:00,07:29:00,KaLa,0.0,,21.0,,,,none,none,False,0.0,low,,,
5132,T-13,ESCA,2012-05-06,08:58:00,09:13:00,KaLa,0.0,,21.0,,,,none,none,True,10.0,low,,,
5131,T-11,ESCA,2012-05-06,08:29:00,08:44:00,KaLa,0.0,,21.0,,,,none,none,False,15.0,low,,,
5148,S-16,ESCA,2012-05-06,07:31:00,07:46:00,JoDo,0.0,,21.0,,,,light,none,False,0.0,low,,,
5177,PN-1B,riparian,2012-05-06,06:25:00,06:40:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,none,,,
5176,AC-16,ESCA,2012-05-06,06:56:00,07:16:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5175,PN-2A,riparian,2012-05-06,08:06:00,08:26:00,HeMa,0.0,,21.0,,RTHA,,light,none,False,0.0,none,"horse standing in the middle of the river, cow","cow, horse",RTHA
5174,AA-17,ESCA,2012-05-06,07:25:00,07:40:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5130,R-12,ESCA,2012-05-06,07:56:00,08:11:00,KaLa,0.0,,21.0,,CORA,,none,none,False,25.0,low,,,COHA
5149,P-18,ESCA,2012-05-06,06:45:00,07:00:00,JoDo,0.0,,21.0,,,,none,none,False,0.0,low,,,
5150,P-16,ESCA,2012-05-06,06:12:00,06:27:00,JoDo,0.0,,21.0,,,,none,none,False,10.0,low,,,
5194,W-15,ESCA,2012-05-07,06:24:00,06:39:00,HeMa,0.0,,21.0,,cottontail,,none,none,False,5.0,low,,desert cottontail rabbit,
5198,X-18,ESCA,2012-05-07,08:09:00,08:24:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5196,PE-1D,riparian,2012-05-07,07:38:00,07:53:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,loud music in parking lot,,
5195,W-17,ESCA,2012-05-07,07:06:00,07:21:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5136,PE-13A,riparian,2012-05-07,08:47:00,09:02:00,KaLa,0.0,,21.0,,rabbits,,none,none,False,25.0,low,,rabbit,
5135,EE-7C,riparian,2012-05-07,08:12:00,08:27:00,KaLa,0.0,,21.0,,rabbit,,none,none,False,0.0,high,all brushed clear; wash trees trimmed up south of bridge; trashy but easier to see birds,rabbit,
5134,U-13,ESCA,2012-05-07,07:36:00,07:51:00,KaLa,0.0,,21.0,,,,light,none,False,25.0,low,,,
5133,U-12,ESCA,2012-05-07,06:58:00,07:13:00,KaLa,0.0,,21.0,,,,none,none,False,10.0,low,,,
5200,AD-21,ESCA,2012-05-08,06:04:00,06:19:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5201,NDV-M,NDV,2012-05-08,06:29:00,06:44:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,high,,,
5202,NDV-X,NDV,2012-05-08,06:48:00,07:03:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5204,NDV-O,NDV,2012-05-08,07:28:00,07:43:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,cat,
5137,Z-23,ESCA,2012-05-08,09:17:00,09:32:00,KaLa,0.0,,21.0,,,,none,none,False,10.0,low,,,
5203,NDV-N,NDV,2012-05-08,07:09:00,07:24:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5197,NDV-C,NDV,2012-05-08,07:46:00,08:01:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5199,AE-23,ESCA,2012-05-08,05:28:00,05:43:00,HeMa,0.0,,21.0,,lots of cottontails,,light,none,False,0.0,low,,desert cottontail rabbit,
5141,X-8,ESCA,2012-05-09,09:21:00,09:36:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,,,GIFL
5139,Q-7,ESCA,2012-05-09,07:32:00,07:47:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5138,O-9,ESCA,2012-05-09,06:39:00,06:54:00,KaLa,0.0,,21.0,,"LUWA, GRRR",,light,none,False,0.0,low,,horse,LUWA; GRRO
5279,PE-10B,riparian,2012-05-09,07:47:00,08:02:00,ShHo,0.0,,21.0,,,,none,none,False,55.0,none,traffic,bullfrog,GIWO; PHAI; TUVU; UNDU; NECO
5278,P-16,ESCA,2012-05-09,06:01:00,06:16:00,ShHo,0.0,,21.0,,,,none,none,False,35.0,none,quiet,,VERD; INDO
5140,U-8,ESCA,2012-05-09,08:25:00,08:40:00,KaLa,0.0,,21.0,,GIWO nest in W Saguaro,,light,none,False,0.0,low,"GIFL, GIWO each have nests in saguaros",,
5280,S-16,ESCA,2012-05-09,09:02:00,09:17:00,ShHo,0.0,,21.0,,,,light,none,False,15.0,low,distant traffic noise,,INDO
5277,P-18,ESCA,2012-05-09,06:48:00,07:03:00,ShHo,0.0,,21.0,,,,none,none,False,0.0,low,alfalfa growing in field to S,rooster,WEKI; GAQU
5274,Z-23,ESCA,2012-05-10,08:02:00,08:17:00,ShHo,0.0,,21.0,,,,none,none,False,55.0,none,traffic and aircraft noise,dog,ABTO
5165,PE-10B,riparian,2012-05-10,06:15:00,06:30:00,JoDo,0.0,,21.0,,"BNST, KILL",,light,none,False,0.0,low,,,BNST; KILL
5275,AA-20,ESCA,2012-05-10,06:58:00,07:13:00,ShHo,0.0,,21.0,,,,none,none,False,15.0,high,loud traffic,dog,KILL; CBTH
5235,PE-11A,riparian,2012-05-10,09:07:00,09:22:00,ShHo,0.0,,21.0,,,,none,none,False,45.0,low,"gurgling stream, mud flats","dog, bullfrog",MALL; GBHE; LBDO; DOGO
5276,AB-19,ESCA,2012-05-10,06:07:00,06:22:00,ShHo,0.0,,21.0,,,,none,none,True,65.0,high,loud truck; rain and high winds from storm last night,"cat, dog",
5209,V-16,ESCA,2012-05-11,06:25:00,06:40:00,HeMa,0.0,,21.0,,rooster,,none,none,False,0.0,low,"gate locked, birded to the north",rooster,
5211,V-14,ESCA,2012-05-11,07:40:00,07:55:00,HeMa,0.0,,21.0,,,,none,none,False,10.0,low,,,
5240,EE-15A,riparian,2012-05-11,06:25:00,06:40:00,ShHo,0.0,,21.0,,,,none,none,False,15.0,low,"traffic noise, flow in culvert",,LEGO; MALL; GIWO; GREG; NRWS; NOMO; VERD; GBHE; GRHE; LAZB
5272,V-18,ESCA,2012-05-11,09:03:00,09:18:00,ShHo,0.0,,21.0,,,,light,none,False,25.0,none,,"peacock, rooster, desert cottontail rabbit",BHCO
5273,Y-19,ESCA,2012-05-11,07:50:00,08:05:00,ShHo,0.0,,21.0,,,,none,none,False,55.0,none,,dog,ROPI
5210,V-13,ESCA,2012-05-11,06:59:00,07:14:00,HeMa,0.0,,21.0,,,,none,none,True,0.0,low,,,RFLO
5205,Z-23,ESCA,2012-05-12,06:07:00,06:22:00,HeMa,0.0,,21.0,,cottontail,,light,none,False,20.0,low,,desert cottontail rabbit,
5271,T-13,ESCA,2012-05-12,06:10:00,06:25:00,ShHo,0.0,,21.0,,,,none,none,False,40.0,none,very low traffic volume,cat,ABTO; UNSW; BHCO
5270,V-20,ESCA,2012-05-12,08:09:00,08:24:00,ShHo,0.0,,21.0,,,,none,none,False,20.0,none,,dog,
5208,PE-11A,riparian,2012-05-12,07:43:00,07:58:00,HeMa,0.0,,21.0,,"bullfrog, turtle",,none,none,True,0.0,low,,"bullfrog, cat, Turtle",
5207,AB-19,ESCA,2012-05-12,07:14:00,07:29:00,HeMa,0.0,,21.0,,"cat, dog",,light,none,False,10.0,low,,"dog, cat",
5206,AA-20,ESCA,2012-05-12,06:47:00,07:02:00,HeMa,0.0,,21.0,,,,light,none,False,0.0,low,,,
5257,NDV-N,NDV,2012-05-13,06:36:00,06:51:00,ShHo,0.0,,21.0,,,,none,none,False,35.0,low,quiet except for jet noise at beginning and end of count,dog,CBTH
5254,NDV-X,NDV,2012-05-13,08:28:00,08:43:00,ShHo,0.0,,21.0,,,,light,none,False,20.0,none,,,ABTO; CBTH
5258,AD-21,ESCA,2012-05-13,06:04:00,06:19:00,ShHo,0.0,,21.0,,,,none,none,False,0.0,low,"alfalfa on field to S, corn on other fields",dog,
5261,NDV-M,NDV,2012-05-13,09:00:00,09:15:00,ShHo,0.0,,21.0,,,,none,none,True,5.0,none,jet taking off rousted birds to flush,,ANHU; WEKI; WFIB
5256,NDV-C,NDV,2012-05-13,07:11:00,07:26:00,ShHo,0.0,,21.0,,,,light,none,False,30.0,none,,,
5255,NDV-O,NDV,2012-05-13,07:55:00,08:10:00,ShHo,0.0,,21.0,,,,light,none,False,10.0,none,airport/traffic noise,dog,
5755,EN-7B,riparian,2012-12-30,10:58:00,11:13:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,cloudy day; rain predicted,,GAQU; GIFL
5754,PN-7A,riparian,2012-12-31,08:51:00,09:06:00,KaLa,0.0,,21.0,,,,light,none,False,20.0,low,"CORA (x2); big, dark clouds w/sun interspersed.",,CORA
5538,Y-19,ESCA,2013-01-02,09:59:00,10:14:00,MeBa,0.0,,21.0,,,,light,none,False,35.0,low,small puddles of water in street along sidewalk,2 Cats hanging out in 1419 driveway,
5564,EE-15A,riparian,2013-01-02,09:05:00,09:20:00,MeBa,0.0,,21.0,,,,light,none,False,60.0,low,"9 KILL, 1 OSPR, 1 Myiarchus species observed while walking in; 1 RTHA and 1 SAPH observed while walking out; no water flowing out of drain; water pooled in deeper area.",,KILL; OSPR; RTHA; SAPH
5587,Z-23,ESCA,2013-01-03,07:48:00,08:03:00,MeBa,0.0,,21.0,,,,none,none,True,35.0,low,"Disturbance: emergency siren (fire truck?) pass on Riggs Rd. Birds got quiet for a few minutes; noticed several flocks of cormorants, ducks, and great egrets flying around when driving through neighborhood to point;",,GREG
5586,AB-19,ESCA,2013-01-03,09:34:00,09:49:00,MeBa,0.0,,21.0,,,,gusts,none,False,60.0,low,Landscape maintenance (leaf blowing and lawn mowing) occurring at house on corner of Honeysuckle and Park Ave.,,
5588,AA-20,ESCA,2013-01-03,08:35:00,08:50:00,MeBa,0.0,,21.0,,,,light,none,True,5.0,low,Disturbance:cooper's hawk hunting,,
5582,W-17,ESCA,2013-01-04,08:31:00,08:46:00,MeBa,0.0,,21.0,,,,light,none,False,55.0,low,temporary fence erected by entrance; birded about 10 m. North of point,,
5583,V-18,ESCA,2013-01-04,11:04:00,11:19:00,MeBa,0.0,,21.0,,,,light,none,True,25.0,low,"Large debris pile where point is; birded 10 m East of actual point; neighborhood roosters calling (3 to the SE), disturbance: large waste truck drove by point; no change in bird behavior observed",,VERD; ABTO; HOFI
5584,PE-1D,riparian,2013-01-04,09:33:00,09:48:00,MeBa,0.0,,21.0,,,,gusts,none,False,90.0,high,ground is humid; OSPR flying above site and 2 ABTO observed while walking out.,,OSPR; ABTO
5585,W-15,ESCA,2013-01-04,07:42:00,07:57:00,MeBa,0.0,,21.0,,,,none,none,True,35.0,high,"Disturbance: Dog barked during entire time of count, but birds didn't seemed to be bothered; however, hard to hear bird count; sun not above houses yet; area is all in the shade.",2 cottontails seen while driving through neighborhood to point.,
5581,PE-11A,riparian,2013-01-05,07:56:00,08:11:00,MeBa,0.0,,21.0,,,,none,none,False,20.0,low,"Frost on ground throughout count; many waterfowl; birds not moving around when count performed; increase in activity with time;50+of CAGO took off from Eastern pond before count; when leaving saw 6 PFLO, NOFL, and a flock of HOSP/few HOFI came in near point.",,CANG; NOFL; HOSP; HOFI
5547,V-20,ESCA,2013-01-05,09:54:00,10:09:00,MeBa,0.0,,21.0,,,,light,none,False,20.0,low,"desert; 2xLOSH, 4xCACW, 1xSAPH, 1xGRRO, 1xATFL","Antelope squirrel, coyote scat",LOSH; CACW; SAPH; GRRO; ATFL
5743,G-15,ESCA,2013-01-06,10:16:00,10:31:00,KaLa,0.0,,21.0,,,,gusts,none,False,0.0,high,"windy, cloudy; planes overhead.",,
5745,I-17,ESCA,2013-01-06,09:42:00,09:57:00,KaLa,0.0,,21.0,,,,gusts,none,False,10.0,high,Windy and traffic is loud; cloudy.,,
5580,W-6,ESCA,2013-01-07,09:48:00,10:03:00,MeBa,0.0,,21.0,,,,none,none,False,15.0,none,,,NOFL
5549,PN-7A,riparian,2013-01-07,07:59:00,08:14:00,MeBa,0.0,,21.0,,,,none,none,False,30.0,none,no sun yet; water low and puddled,heard squirrel; deer scat,
5579,EN-7B,riparian,2013-01-07,08:58:00,09:13:00,MeBa,0.0,,21.0,,,,none,none,False,30.0,low,"Several hot air balloons to the Southwest; no water in wash, dry ground.",,
5568,Q-7,ESCA,2013-01-08,11:04:00,11:19:00,MeBa,0.0,,21.0,,,,light,none,True,0.0,high,Birds most likely disturbed by ATV; ATV driven all over point (not just on roads).,,
5548,O-9,ESCA,2013-01-08,10:01:00,10:16:00,MeBa,0.0,,21.0,,,,none,none,False,0.0,low,desert; ATFL seen walking in; small flock of BTSP and LOSH seen walking out.,,LBWO; ATFL; BTSP; LOSH
5569,L-7,ESCA,2013-01-08,07:53:00,08:08:00,MeBa,0.0,,21.0,,,,none,none,False,0.0,none,Some water in tracks along road; saw GAQU on road when driving in.,,GAQU
5862,BM_mid_B2,SRBP,2013-01-09,08:20:00,08:35:00,ShHo,0.0,,21.0,,,,light,none,False,15.0,none,"M. Banville also present during count; quiet, cool morning",rooster,GREG; ABTO; OCWA; SAPH; ANHU; BLPH; SNEG; BEKI; LBWO
5855,Ave35_dwn_B1,SRBP,2013-01-09,11:18:00,11:33:00,ShHo,0.0,,21.0,,,,none,none,False,35.0,low,"M. Banville present during count; constant traffic noise on 35th Ave; large ponds in main channel, especially upstream toward bridge and beyond.",rock squirrel,CORA; ANHU; OCWA; TUVU; GHOW; BUFF; SAPH; SSHA; ROPI
5857,Priest_dwn_B1,SRBP,2013-01-10,08:02:00,08:17:00,ShHo,0.0,,21.0,,,,none,none,False,5.0,low,M. Banville present during count; traffic noise and several jets took off; adjacent channel wet when crossing,,RTHA; WEME; MODO; GBHE; GAQU; ANHU
5860,Price_up_B1,SRBP,2013-01-10,09:42:00,09:57:00,ShHo,0.0,,21.0,,,,none,none,False,80.0,none,M. Banville present during count; quiet except a few jets taking off,"desert cottontail, coyote",GBHE; OSPR; COGA
5858,Rio_mid_B2,SRBP,2013-01-10,11:17:00,11:32:00,ShHo,0.0,,21.0,,,,none,none,False,45.0,low,M. Banville present; constant low level traffic noise and a couple of jets landed; cobbles dry except muddy patches and one small pool,,OSPR
5578,X-8,ESCA,2013-01-11,07:51:00,08:06:00,MeBa,0.0,,21.0,,,,none,none,True,5.0,low,"Disturbance: coyote; dogs barking, construction trucks on nearby road; cleared lot surrounded by sonoran desert development, dominated by large PV, desert  broom, saguaro; in the process of clearing lots for construction; waited for sun to rise for count (frost present).",coyote to the southwest,
5539,U-8,ESCA,2013-01-11,09:34:00,09:49:00,MeBa,0.0,,21.0,,,,light,none,True,0.0,none,"2 hot air balloons above site (close enough to hear flame); went from West to East; point has sparse vegetation dominated by cholla and few creosote; surrounded by desert ironwood, P.V., creosote, triangle bursage, and residences to the North",antelope squirrel,WCSP
5772,AC-16,ESCA,2013-01-17,10:13:00,10:28:00,KaLa,0.0,,21.0,,,,light,none,False,25.0,high,Loud air traffic,,
5774,PN-1B,riparian,2013-01-17,09:37:00,09:52:00,KaLa,0.0,,21.0,,,,light,none,False,30.0,low,Wind: light wind/Gusts; new steps  to point; a lot of RVs parked.,,GAQU; BAEA; KILL; SAPH
5773,AA-17,ESCA,2013-01-17,10:41:00,10:56:00,KaLa,0.0,,21.0,,,,light,none,False,25.0,high,Windy; light wind w/gusts; birds sitting down,,
5776,AD-10,ESCA,2013-01-18,11:00:00,11:15:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,Wind: light wind/Gusts,,
5777,PN-2A,riparian,2013-01-18,10:20:00,10:35:00,KaLa,0.0,,21.0,,,,light,none,False,10.0,low,,,GAQU; GTGR; LASP; CORA; GIWO; NOCA; ABTO
5897,V-18,ESCA,2013-01-18,10:32:00,10:48:00,ShHo,0.0,,21.0,,,,gusts,none,False,20.0,high,"point under debris pile so birded 8m to SE for better view; 1st half of count loud from tractor moving mulch, only distant noises 2nd half of count; paused time 1 minute to talk to nursery employee","rooster, peacock",DEJU; COHA
5775,AF-12,ESCA,2013-01-18,09:25:00,09:40:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,Zoning Hearing Signs going up today for five years extension.,,VERD
5865,EE-15A,riparian,2013-01-18,09:19:00,09:34:00,ShHo,0.0,,21.0,,,,light,none,False,15.0,low,noise from leaves rustling and distant traffic on US-60; trickle flow in culvert and standing water in channel,,MALL; ROPI
5885,Y-19,ESCA,2013-01-18,08:06:00,08:21:00,ShHo,0.0,,21.0,,,,none,none,False,50.0,low,quiet except for constant traffic on Baseline and one car passed,dog,CBTH
5763,Tonto_up_B1,SRBP,2013-01-21,09:20:00,09:35:00,KaLa,0.0,,21.0,,,,light,none,False,20.0,low,,,WCSP
5747,Ave35_dwn_B1,SRBP,2013-01-22,07:41:00,07:56:00,KaLa,0.0,,21.0,,,,none,none,False,20.0,high,"GHOW x1, BUFF x6, GRYE x1, SOSP x1,GADW x8, MAWR x1",,GHOW; BUFF; GRYE; SOSP; GADW; MAWR; SORA
5746,BM_mid_B2,SRBP,2013-01-22,09:44:00,09:59:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,low,Wind: light wind/Gusts; AMWI listed with 31 individuals and BEKI listed with 2; AMWI listed as AMWP,,AMWI; WCSP; NOHA; GREG; UNSW; LBWO; BEKI; OCWA; KILL; ABTO; YRWA; COHA; BAEA
5577,T-11,ESCA,2013-01-23,07:37:00,07:52:00,MeBa,0.0,,21.0,,,,none,none,True,30.0,low,Older neighborhood; grass and gravel in front yards; sparse tall trees; not much native veg; person at #3433 left with motorcycle during count,,
5575,R-12,ESCA,2013-01-23,09:59:00,10:14:00,MeBa,0.0,,21.0,,,,none,none,False,20.0,low,On horse ranch property; lots of grass fields for horses; large oleanders; not much native veg; lots of birds flying everywhere; could have missed some.,,WCSP; GIWO
5574,T-13,ESCA,2013-01-23,11:07:00,11:22:00,MeBa,0.0,,21.0,,,,none,none,False,25.0,low,Older neighborhood; mixed gravel/grass in front yard; not much native veg; some tall palm trees and few large mesquite; some tall pines,,NOMO
5834,X-8,ESCA,2013-01-23,10:47:00,11:02:00,ShHo,0.0,,21.0,,,,none,none,False,5.0,none,quiet,,CORA; CACW; AUWA
5576,EE-6A,riparian,2013-01-23,08:48:00,09:03:00,MeBa,0.0,,21.0,,,,none,none,False,45.0,low,"barely water present and puddled; fairly tall veg.(PV, mesquite, few willows, 1 cottonwood, Tam, desert broom, salt bush) along channel-like large drainage without concrete lining. Surrounded by build env. w/ 10+ feet tall steep banks.",Cottontail,EUST
5835,U-8,ESCA,2013-01-23,09:02:00,09:17:00,ShHo,0.0,,21.0,,,,none,none,False,0.0,none,"quiet except for brief, constant helicopter/construction noise; SD drive name changes.",,ABTO; GAQU; WCSP
5836,W-6,ESCA,2013-01-24,08:29:00,08:44:00,ShHo,0.0,,21.0,,,,none,light_rain,False,5.0,none,quiet and drizzling; very briefly heard prop. plane noise.,,
5749,Priest_dwn_B1,SRBP,2013-01-24,07:58:00,08:13:00,KaLa,0.0,,21.0,,,,light,none,False,0.0,high,Loud: cannot hear birds.,,BEWR; WCSP; AMCO
5748,Price_up_B1,SRBP,2013-01-24,09:46:00,10:01:00,KaLa,0.0,,21.0,,,,light,light_rain,False,90.0,high,"Loud aircraft; in ""notables"" CANG written as CAGO and NSHO written as NOSH on data sheet.",,COYE; BLPH; CANG; AMCO; NSHO; GADW; MALL; DCCO; SNEG; OSPR; NRWS
